edge_id,src,dst,edge_class,cost,detection_prob,exploitability,power_gain,is_ground_truth_path_step
E_QUBO_22086,N01161,N01084,network,1.542,0.748,0.304,3,False
E_QUBO_22087,N01161,N01091,network,1.282,0.515,0.605,4,False
E_QUBO_22088,N01161,N01214,auth,2.587,0.726,0.578,1,False
E_QUBO_22089,N01161,N01238,cloud,0.818,0.327,0.146,1,False
E_QUBO_22090,N01191,N01012,cloud,1.726,0.324,0.668,0,False
E_QUBO_22091,N01191,N01084,network,0.636,0.573,0.451,3,False
E_QUBO_22092,N01191,N01091,cloud,2.786,0.333,0.357,1,False
E_QUBO_22093,N01191,N01214,auth,2.428,0.749,0.136,2,False
E_QUBO_22094,N01191,N01238,auth,2.145,0.59,0.604,2,False
E_QUBO_22095,N01012,N01169,network,1.735,0.178,0.054,3,False
E_QUBO_22096,N01084,N01169,cloud,1.534,0.111,0.609,2,False
E_QUBO_22097,N01091,N01169,auth,2.662,0.488,0.797,1,False
E_QUBO_22098,N01214,N01169,cloud,2.89,0.634,0.355,0,False
E_QUBO_22099,N01238,N01169,config,2.658,0.497,0.608,0,False
E_QUBO_22100,N01018,N01060,auth,2.965,0.363,0.434,2,False
E_QUBO_22101,N01018,N01088,privilege,0.701,0.675,0.8,8,False
E_QUBO_22102,N01018,N01086,cloud,2.64,0.776,0.505,0,False
E_QUBO_22103,N01018,N01229,cloud,1.271,0.299,0.738,3,False
E_QUBO_22104,N01018,N01141,auth,1.554,0.737,0.532,2,False
E_QUBO_22105,N01060,N01142,cloud,1.516,0.411,0.06,4,False
E_QUBO_22106,N01060,N01201,network,1.312,0.175,0.807,1,False
E_QUBO_22107,N01088,N01142,auth,1.661,0.261,0.47,0,False
E_QUBO_22108,N01088,N01201,config,2.217,0.245,0.147,2,False
E_QUBO_22109,N01086,N01142,auth,2.466,0.376,0.867,0,False
E_QUBO_22110,N01086,N01201,config,1.62,0.463,0.843,0,False
E_QUBO_22111,N01229,N01142,cloud,0.576,0.46,0.709,1,False
E_QUBO_22112,N01229,N01201,config,1.851,0.204,0.259,4,False
E_QUBO_22113,N01141,N01142,privilege,1.985,0.498,0.163,6,False
E_QUBO_22114,N01141,N01201,privilege,0.566,0.514,0.341,10,False
E_QUBO_22115,N01142,N01231,cloud,2.275,0.721,0.095,3,False
E_QUBO_22116,N01142,N01161,config,2.993,0.868,0.882,0,False
E_QUBO_22117,N01142,N01191,cloud,1.412,0.278,0.633,3,False
E_QUBO_22118,N01201,N01231,cloud,0.587,0.721,0.417,3,False
E_QUBO_22119,N01201,N01161,network,0.736,0.435,0.819,0,False
E_QUBO_22120,N01201,N01191,auth,0.652,0.595,0.863,4,False
E_QUBO_22121,N01231,N01012,cloud,1.837,0.131,0.536,4,False
E_QUBO_22122,N01231,N01084,config,1.906,0.053,0.71,0,False
E_QUBO_22123,N01231,N01091,privilege,1.266,0.697,0.792,3,False
E_QUBO_22124,N01231,N01214,auth,2.47,0.291,0.257,0,False
E_QUBO_22125,N01231,N01238,config,1.265,0.067,0.599,0,False
E_QUBO_22126,N01161,N01012,cloud,1.348,0.843,0.565,0,False
E_QUBO_22127,N01161,N01084,cloud,0.564,0.594,0.739,3,False
E_QUBO_22128,N01161,N01091,config,1.498,0.176,0.741,3,False
E_QUBO_22129,N01161,N01214,cloud,0.943,0.545,0.871,1,False
E_QUBO_22130,N01161,N01238,privilege,1.46,0.381,0.727,10,False
E_QUBO_22131,N01191,N01012,auth,2.267,0.875,0.198,1,False
E_QUBO_22132,N01191,N01084,privilege,1.038,0.144,0.789,9,False
E_QUBO_22133,N01191,N01091,cloud,1.282,0.946,0.399,0,False
E_QUBO_22134,N01191,N01214,privilege,2.267,0.76,0.797,8,False
E_QUBO_22135,N01191,N01238,auth,1.618,0.14,0.285,0,False
E_QUBO_22136,N01012,N01180,auth,1.135,0.484,0.879,3,False
E_QUBO_22137,N01084,N01180,config,2.168,0.511,0.356,4,False
E_QUBO_22138,N01091,N01180,network,1.35,0.37,0.44,0,False
E_QUBO_22139,N01214,N01180,cloud,2.388,0.441,0.855,2,False
E_QUBO_22140,N01238,N01180,auth,1.397,0.09,0.401,4,False
E_QUBO_22141,N01018,N01060,config,2.9,0.644,0.442,3,False
E_QUBO_22142,N01018,N01088,config,2.35,0.761,0.296,2,False
E_QUBO_22143,N01018,N01086,privilege,1.615,0.599,0.687,5,False
E_QUBO_22144,N01018,N01229,cloud,1.392,0.691,0.555,1,False
E_QUBO_22145,N01018,N01141,auth,2.07,0.402,0.751,2,False
E_QUBO_22146,N01060,N01142,privilege,1.05,0.688,0.159,10,False
E_QUBO_22147,N01060,N01201,cloud,0.531,0.548,0.205,2,False
E_QUBO_22148,N01088,N01142,config,2.148,0.387,0.666,2,False
E_QUBO_22149,N01088,N01201,network,0.975,0.082,0.841,1,False
E_QUBO_22150,N01086,N01142,network,2.379,0.375,0.34,2,False
E_QUBO_22151,N01086,N01201,auth,2.265,0.781,0.811,0,False
E_QUBO_22152,N01229,N01142,cloud,2.013,0.377,0.637,3,False
E_QUBO_22153,N01229,N01201,privilege,0.606,0.502,0.429,5,False
E_QUBO_22154,N01141,N01142,network,2.855,0.5,0.743,3,False
E_QUBO_22155,N01141,N01201,config,2.279,0.848,0.447,4,False
E_QUBO_22156,N01142,N01231,auth,1.869,0.27,0.892,1,False
E_QUBO_22157,N01142,N01161,cloud,1.565,0.862,0.819,1,False
E_QUBO_22158,N01142,N01191,network,2.621,0.496,0.592,1,False
E_QUBO_22159,N01201,N01231,auth,0.546,0.295,0.348,1,False
E_QUBO_22160,N01201,N01161,auth,2.108,0.225,0.198,3,False
E_QUBO_22161,N01201,N01191,network,1.392,0.381,0.782,2,False
E_QUBO_22162,N01231,N01012,privilege,2.974,0.846,0.535,9,False
E_QUBO_22163,N01231,N01084,privilege,2.044,0.139,0.691,3,False
E_QUBO_22164,N01231,N01091,auth,0.591,0.626,0.816,1,False
E_QUBO_22165,N01231,N01214,config,1.694,0.092,0.443,0,False
E_QUBO_22166,N01231,N01238,privilege,1.385,0.948,0.135,4,False
E_QUBO_22167,N01161,N01012,config,2.504,0.591,0.364,2,False
E_QUBO_22168,N01161,N01084,network,0.642,0.74,0.45,0,False
E_QUBO_22169,N01161,N01091,network,0.924,0.723,0.874,2,False
E_QUBO_22170,N01161,N01214,config,0.912,0.486,0.071,1,False
E_QUBO_22171,N01161,N01238,network,2.693,0.552,0.384,1,False
E_QUBO_22172,N01191,N01012,network,0.908,0.544,0.567,4,False
E_QUBO_22173,N01191,N01084,network,1.433,0.165,0.53,2,False
E_QUBO_22174,N01191,N01091,network,1.338,0.834,0.388,0,False
E_QUBO_22175,N01191,N01214,network,2.737,0.635,0.55,1,False
E_QUBO_22176,N01191,N01238,cloud,2.007,0.271,0.699,3,False
E_QUBO_22177,N01012,N01202,network,2.369,0.078,0.866,3,False
E_QUBO_22178,N01084,N01202,auth,2.713,0.269,0.444,1,False
E_QUBO_22179,N01091,N01202,cloud,1.713,0.569,0.899,2,False
E_QUBO_22180,N01214,N01202,auth,2.261,0.866,0.888,1,False
E_QUBO_22181,N01238,N01202,cloud,2.375,0.445,0.805,2,False
E_QUBO_22182,N01021,N01060,privilege,2.01,0.369,0.328,9,False
E_QUBO_22183,N01021,N01088,network,0.751,0.079,0.157,2,False
E_QUBO_22184,N01021,N01086,cloud,2.212,0.415,0.417,4,False
E_QUBO_22185,N01021,N01229,cloud,2.224,0.539,0.084,0,False
E_QUBO_22186,N01021,N01141,privilege,2.493,0.276,0.123,9,False
E_QUBO_22187,N01060,N01142,config,1.157,0.591,0.514,4,False
E_QUBO_22188,N01060,N01201,config,0.883,0.596,0.606,4,False
E_QUBO_22189,N01088,N01142,privilege,2.02,0.353,0.096,5,False
E_QUBO_22190,N01088,N01201,cloud,0.801,0.761,0.236,3,False
E_QUBO_22191,N01086,N01142,cloud,2.194,0.333,0.261,3,False
E_QUBO_22192,N01086,N01201,privilege,1.055,0.174,0.823,6,False
E_QUBO_22193,N01229,N01142,privilege,0.634,0.615,0.693,5,False
E_QUBO_22194,N01229,N01201,network,1.113,0.655,0.683,2,False
E_QUBO_22195,N01141,N01142,privilege,1.201,0.846,0.127,4,False
E_QUBO_22196,N01141,N01201,privilege,2.262,0.476,0.615,7,False
E_QUBO_22197,N01142,N01231,auth,2.986,0.145,0.798,4,False
E_QUBO_22198,N01142,N01161,privilege,1.162,0.91,0.219,6,False
E_QUBO_22199,N01142,N01191,auth,0.68,0.338,0.394,3,False
E_QUBO_22200,N01201,N01231,privilege,0.59,0.187,0.136,3,False
E_QUBO_22201,N01201,N01161,config,1.848,0.773,0.891,0,False
E_QUBO_22202,N01201,N01191,privilege,2.104,0.106,0.718,2,False
E_QUBO_22203,N01231,N01012,auth,1.416,0.455,0.179,2,False
E_QUBO_22204,N01231,N01084,network,1.411,0.881,0.756,3,False
E_QUBO_22205,N01231,N01091,auth,1.388,0.603,0.469,3,False
E_QUBO_22206,N01231,N01214,network,1.277,0.128,0.797,0,False
E_QUBO_22207,N01231,N01238,privilege,2.262,0.192,0.146,2,False
E_QUBO_22208,N01161,N01012,network,2.432,0.384,0.345,3,False
E_QUBO_22209,N01161,N01084,network,0.519,0.263,0.351,1,False
E_QUBO_22210,N01161,N01091,auth,1.406,0.929,0.416,4,False
E_QUBO_22211,N01161,N01214,network,1.534,0.62,0.158,0,False
E_QUBO_22212,N01161,N01238,cloud,2.893,0.213,0.488,0,False
E_QUBO_22213,N01191,N01012,auth,2.94,0.639,0.575,1,False
E_QUBO_22214,N01191,N01084,config,1.655,0.887,0.222,2,False
E_QUBO_22215,N01191,N01091,privilege,1.688,0.155,0.844,9,False
E_QUBO_22216,N01191,N01214,auth,2.676,0.23,0.551,4,False
E_QUBO_22217,N01191,N01238,cloud,2.036,0.11,0.415,3,False
E_QUBO_22218,N01012,N01014,network,2.672,0.548,0.639,4,False
E_QUBO_22219,N01084,N01014,cloud,2.884,0.465,0.55,4,False
E_QUBO_22220,N01091,N01014,privilege,2.011,0.387,0.551,4,False
E_QUBO_22221,N01214,N01014,cloud,2.457,0.642,0.609,4,False
E_QUBO_22222,N01238,N01014,privilege,2.785,0.247,0.584,7,False
E_QUBO_22223,N01021,N01060,auth,2.969,0.071,0.128,3,False
E_QUBO_22224,N01021,N01088,network,1.533,0.347,0.9,1,False
E_QUBO_22225,N01021,N01086,network,2.377,0.494,0.331,1,False
E_QUBO_22226,N01021,N01229,auth,1.873,0.248,0.519,2,False
E_QUBO_22227,N01021,N01141,network,1.823,0.629,0.779,0,False
E_QUBO_22228,N01060,N01142,privilege,2.948,0.736,0.794,5,False
E_QUBO_22229,N01060,N01201,auth,2.072,0.555,0.422,3,False
E_QUBO_22230,N01088,N01142,auth,1.354,0.512,0.534,2,False
E_QUBO_22231,N01088,N01201,auth,2.123,0.286,0.646,2,False
E_QUBO_22232,N01086,N01142,network,0.639,0.256,0.194,4,False
E_QUBO_22233,N01086,N01201,auth,0.728,0.822,0.532,2,False
E_QUBO_22234,N01229,N01142,privilege,1.068,0.493,0.839,10,False
E_QUBO_22235,N01229,N01201,cloud,0.526,0.776,0.452,3,False
E_QUBO_22236,N01141,N01142,auth,2.416,0.612,0.589,2,False
E_QUBO_22237,N01141,N01201,config,1.236,0.341,0.869,4,False
E_QUBO_22238,N01142,N01231,auth,1.097,0.93,0.889,2,False
E_QUBO_22239,N01142,N01161,auth,0.759,0.813,0.896,1,False
E_QUBO_22240,N01142,N01191,config,2.607,0.429,0.537,3,False
E_QUBO_22241,N01201,N01231,network,1.906,0.24,0.56,1,False
E_QUBO_22242,N01201,N01161,config,1.483,0.064,0.755,4,False
E_QUBO_22243,N01201,N01191,auth,2.688,0.607,0.427,0,False
E_QUBO_22244,N01231,N01012,network,1.152,0.61,0.222,1,False
E_QUBO_22245,N01231,N01084,network,1.46,0.947,0.392,3,False
E_QUBO_22246,N01231,N01091,network,2.771,0.262,0.185,3,False
E_QUBO_22247,N01231,N01214,config,0.529,0.539,0.578,4,False
E_QUBO_22248,N01231,N01238,network,2.278,0.845,0.248,3,False
E_QUBO_22249,N01161,N01012,cloud,1.702,0.448,0.874,0,False
E_QUBO_22250,N01161,N01084,privilege,0.514,0.237,0.349,10,False
E_QUBO_22251,N01161,N01091,auth,0.742,0.664,0.358,3,False
E_QUBO_22252,N01161,N01214,cloud,1.394,0.855,0.078,4,False
E_QUBO_22253,N01161,N01238,network,2.784,0.762,0.421,1,False
E_QUBO_22254,N01191,N01012,auth,2.624,0.801,0.204,2,False
E_QUBO_22255,N01191,N01084,auth,1.441,0.226,0.655,4,False
E_QUBO_22256,N01191,N01091,config,1.385,0.837,0.37,0,False
E_QUBO_22257,N01191,N01214,config,1.984,0.754,0.104,2,False
E_QUBO_22258,N01191,N01238,privilege,2.687,0.751,0.632,6,False
E_QUBO_22259,N01012,N01064,config,1.214,0.222,0.605,2,False
E_QUBO_22260,N01084,N01064,privilege,2.091,0.332,0.453,3,False
E_QUBO_22261,N01091,N01064,cloud,1.335,0.465,0.627,0,False
E_QUBO_22262,N01214,N01064,config,2.417,0.876,0.727,4,False
E_QUBO_22263,N01238,N01064,config,1.971,0.675,0.169,0,False
E_QUBO_22264,N01021,N01060,config,1.885,0.427,0.287,4,False
E_QUBO_22265,N01021,N01088,network,2.319,0.216,0.611,1,False
E_QUBO_22266,N01021,N01086,privilege,2.101,0.93,0.635,9,False
E_QUBO_22267,N01021,N01229,config,2.173,0.158,0.669,1,False
E_QUBO_22268,N01021,N01141,auth,1.405,0.273,0.431,1,False
E_QUBO_22269,N01060,N01142,privilege,2.892,0.372,0.38,6,False
E_QUBO_22270,N01060,N01201,cloud,2.132,0.704,0.564,1,False
E_QUBO_22271,N01088,N01142,auth,0.756,0.605,0.107,2,False
E_QUBO_22272,N01088,N01201,network,1.023,0.475,0.633,4,False
E_QUBO_22273,N01086,N01142,config,2.093,0.581,0.169,0,False
E_QUBO_22274,N01086,N01201,auth,2.305,0.192,0.76,0,False
E_QUBO_22275,N01229,N01142,config,1.413,0.434,0.558,4,False
E_QUBO_22276,N01229,N01201,privilege,1.832,0.102,0.153,6,False
E_QUBO_22277,N01141,N01142,config,1.199,0.174,0.26,2,False
E_QUBO_22278,N01141,N01201,cloud,1.205,0.689,0.615,2,False
E_QUBO_22279,N01142,N01231,config,0.79,0.745,0.511,1,False
E_QUBO_22280,N01142,N01161,privilege,2.401,0.243,0.815,2,False
E_QUBO_22281,N01142,N01191,config,2.073,0.144,0.82,0,False
E_QUBO_22282,N01201,N01231,auth,1.82,0.254,0.061,2,False
E_QUBO_22283,N01201,N01161,network,2.349,0.204,0.898,4,False
E_QUBO_22284,N01201,N01191,auth,2.168,0.894,0.191,2,False
E_QUBO_22285,N01231,N01012,config,1.374,0.159,0.468,0,False
E_QUBO_22286,N01231,N01084,config,0.769,0.932,0.816,0,False
E_QUBO_22287,N01231,N01091,privilege,0.512,0.403,0.69,9,False
E_QUBO_22288,N01231,N01214,network,2.446,0.698,0.198,0,False
E_QUBO_22289,N01231,N01238,privilege,2.151,0.587,0.813,10,False
E_QUBO_22290,N01161,N01012,privilege,1.192,0.304,0.123,5,False
E_QUBO_22291,N01161,N01084,auth,2.42,0.216,0.463,3,False
E_QUBO_22292,N01161,N01091,config,2.324,0.288,0.334,0,False
E_QUBO_22293,N01161,N01214,config,2.014,0.815,0.856,3,False
E_QUBO_22294,N01161,N01238,auth,1.81,0.454,0.166,4,False
E_QUBO_22295,N01191,N01012,network,2.014,0.434,0.408,0,False
E_QUBO_22296,N01191,N01084,network,1.384,0.384,0.755,1,False
E_QUBO_22297,N01191,N01091,privilege,0.697,0.687,0.159,7,False
E_QUBO_22298,N01191,N01214,privilege,1.037,0.538,0.426,6,False
E_QUBO_22299,N01191,N01238,config,1.609,0.684,0.641,3,False
E_QUBO_22300,N01012,N01129,auth,2.953,0.177,0.818,0,False
E_QUBO_22301,N01084,N01129,network,2.599,0.33,0.655,1,False
E_QUBO_22302,N01091,N01129,network,1.853,0.6,0.146,1,False
E_QUBO_22303,N01214,N01129,auth,2.719,0.498,0.696,3,False
E_QUBO_22304,N01238,N01129,network,2.617,0.141,0.804,0,False
E_QUBO_22305,N01021,N01060,config,1.742,0.084,0.329,0,False
E_QUBO_22306,N01021,N01088,auth,2.018,0.331,0.864,3,False
E_QUBO_22307,N01021,N01086,config,0.574,0.71,0.12,3,False
E_QUBO_22308,N01021,N01229,auth,2.892,0.277,0.395,0,False
E_QUBO_22309,N01021,N01141,config,2.417,0.114,0.844,0,False
E_QUBO_22310,N01060,N01142,network,1.325,0.141,0.833,4,False
E_QUBO_22311,N01060,N01201,auth,1.15,0.085,0.802,4,False
E_QUBO_22312,N01088,N01142,config,0.873,0.854,0.185,0,False
E_QUBO_22313,N01088,N01201,config,2.428,0.636,0.849,3,False
E_QUBO_22314,N01086,N01142,cloud,2.388,0.073,0.205,2,False
E_QUBO_22315,N01086,N01201,auth,1.074,0.243,0.301,3,False
E_QUBO_22316,N01229,N01142,auth,0.906,0.861,0.227,1,False
E_QUBO_22317,N01229,N01201,network,0.933,0.096,0.556,1,False
E_QUBO_22318,N01141,N01142,cloud,2.509,0.716,0.512,2,False
E_QUBO_22319,N01141,N01201,cloud,0.822,0.357,0.658,3,False
E_QUBO_22320,N01142,N01231,network,1.29,0.573,0.889,3,False
E_QUBO_22321,N01142,N01161,network,0.862,0.224,0.173,2,False
E_QUBO_22322,N01142,N01191,config,1.717,0.197,0.112,0,False
E_QUBO_22323,N01201,N01231,auth,2.085,0.242,0.476,2,False
E_QUBO_22324,N01201,N01161,cloud,1.878,0.686,0.729,3,False
E_QUBO_22325,N01201,N01191,cloud,2.97,0.671,0.773,1,False
E_QUBO_22326,N01231,N01012,config,1.759,0.337,0.793,1,False
E_QUBO_22327,N01231,N01084,privilege,2.967,0.292,0.675,5,False
E_QUBO_22328,N01231,N01091,config,2.686,0.466,0.898,1,False
E_QUBO_22329,N01231,N01214,cloud,2.393,0.899,0.414,1,False
E_QUBO_22330,N01231,N01238,privilege,2.081,0.688,0.249,10,False
E_QUBO_22331,N01161,N01012,config,0.697,0.45,0.718,1,False
E_QUBO_22332,N01161,N01084,cloud,1.121,0.946,0.116,3,False
E_QUBO_22333,N01161,N01091,config,1.691,0.286,0.492,3,False
E_QUBO_22334,N01161,N01214,network,2.061,0.34,0.286,4,False
E_QUBO_22335,N01161,N01238,privilege,1.351,0.237,0.074,9,False
E_QUBO_22336,N01191,N01012,auth,2.445,0.758,0.613,2,False
E_QUBO_22337,N01191,N01084,network,2.033,0.524,0.813,4,False
E_QUBO_22338,N01191,N01091,config,2.868,0.89,0.584,0,False
E_QUBO_22339,N01191,N01214,privilege,0.803,0.129,0.661,6,False
E_QUBO_22340,N01191,N01238,privilege,1.719,0.556,0.207,7,False
E_QUBO_22341,N01012,N01169,network,1.47,0.551,0.748,4,False
E_QUBO_22342,N01084,N01169,privilege,2.211,0.352,0.677,4,False
E_QUBO_22343,N01091,N01169,config,0.915,0.079,0.064,2,False
E_QUBO_22344,N01214,N01169,cloud,1.656,0.143,0.746,4,False
E_QUBO_22345,N01238,N01169,network,1.335,0.938,0.891,4,False
E_QUBO_22346,N01021,N01060,config,1.343,0.215,0.892,2,False
E_QUBO_22347,N01021,N01088,cloud,2.197,0.495,0.336,2,False
E_QUBO_22348,N01021,N01086,cloud,2.613,0.828,0.585,4,False
E_QUBO_22349,N01021,N01229,auth,0.594,0.209,0.235,3,False
E_QUBO_22350,N01021,N01141,cloud,1.443,0.733,0.492,4,False
E_QUBO_22351,N01060,N01142,config,0.62,0.396,0.661,0,False
E_QUBO_22352,N01060,N01201,config,2.141,0.099,0.843,0,False
E_QUBO_22353,N01088,N01142,auth,1.112,0.561,0.619,0,False
E_QUBO_22354,N01088,N01201,auth,0.969,0.262,0.136,4,False
E_QUBO_22355,N01086,N01142,privilege,2.503,0.865,0.629,10,False
E_QUBO_22356,N01086,N01201,cloud,2.128,0.531,0.252,2,False
E_QUBO_22357,N01229,N01142,auth,1.541,0.651,0.22,2,False
E_QUBO_22358,N01229,N01201,privilege,2.824,0.557,0.443,4,False
E_QUBO_22359,N01141,N01142,network,2.175,0.399,0.394,1,False
E_QUBO_22360,N01141,N01201,cloud,1.541,0.865,0.729,3,False
E_QUBO_22361,N01142,N01231,cloud,1.079,0.935,0.271,4,False
E_QUBO_22362,N01142,N01161,privilege,2.044,0.719,0.72,10,False
E_QUBO_22363,N01142,N01191,cloud,0.938,0.638,0.355,2,False
E_QUBO_22364,N01201,N01231,privilege,1.881,0.462,0.068,3,False
E_QUBO_22365,N01201,N01161,cloud,1.22,0.736,0.098,3,False
E_QUBO_22366,N01201,N01191,network,2.915,0.782,0.56,2,False
E_QUBO_22367,N01231,N01012,privilege,0.586,0.223,0.231,2,False
E_QUBO_22368,N01231,N01084,privilege,1.693,0.094,0.717,8,False
E_QUBO_22369,N01231,N01091,config,1.188,0.793,0.566,1,False
E_QUBO_22370,N01231,N01214,privilege,1.685,0.49,0.161,9,False
E_QUBO_22371,N01231,N01238,auth,0.627,0.838,0.476,2,False
E_QUBO_22372,N01161,N01012,network,1.77,0.899,0.88,3,False
E_QUBO_22373,N01161,N01084,auth,0.958,0.278,0.567,2,False
E_QUBO_22374,N01161,N01091,auth,1.853,0.329,0.576,1,False
E_QUBO_22375,N01161,N01214,privilege,0.95,0.547,0.889,5,False
E_QUBO_22376,N01161,N01238,cloud,2.648,0.781,0.83,0,False
E_QUBO_22377,N01191,N01012,privilege,1.346,0.08,0.815,9,False
E_QUBO_22378,N01191,N01084,config,1.125,0.637,0.085,3,False
E_QUBO_22379,N01191,N01091,auth,2.081,0.774,0.118,4,False
E_QUBO_22380,N01191,N01214,privilege,0.745,0.56,0.359,5,False
E_QUBO_22381,N01191,N01238,cloud,2.039,0.455,0.624,4,False
E_QUBO_22382,N01012,N01180,config,2.235,0.404,0.567,0,False
E_QUBO_22383,N01084,N01180,auth,0.762,0.757,0.747,1,False
E_QUBO_22384,N01091,N01180,network,2.251,0.261,0.499,2,False
E_QUBO_22385,N01214,N01180,network,2.1,0.376,0.802,1,False
E_QUBO_22386,N01238,N01180,privilege,2.269,0.752,0.723,2,False
E_QUBO_22387,N01021,N01060,network,2.575,0.328,0.315,0,False
E_QUBO_22388,N01021,N01088,cloud,2.478,0.7,0.642,4,False
E_QUBO_22389,N01021,N01086,config,2.827,0.199,0.768,0,False
E_QUBO_22390,N01021,N01229,network,2.158,0.092,0.363,3,False
E_QUBO_22391,N01021,N01141,cloud,1.526,0.578,0.814,0,False
E_QUBO_22392,N01060,N01142,privilege,0.515,0.774,0.627,7,False
E_QUBO_22393,N01060,N01201,config,2.686,0.193,0.717,1,True
E_QUBO_22394,N01088,N01142,config,2.1,0.868,0.544,0,False
E_QUBO_22395,N01088,N01201,cloud,0.855,0.834,0.717,4,False
E_QUBO_22396,N01086,N01142,cloud,2.407,0.333,0.245,2,False
E_QUBO_22397,N01086,N01201,privilege,1.158,0.471,0.706,6,False
E_QUBO_22398,N01229,N01142,config,1.635,0.292,0.349,4,False
E_QUBO_22399,N01229,N01201,network,1.157,0.909,0.168,0,False
E_QUBO_22400,N01141,N01142,config,0.682,0.263,0.724,4,False
E_QUBO_22401,N01141,N01201,cloud,1.164,0.46,0.597,0,False
E_QUBO_22402,N01142,N01231,privilege,2.501,0.73,0.502,10,False
E_QUBO_22403,N01142,N01161,network,2.808,0.303,0.555,2,False
E_QUBO_22404,N01142,N01191,cloud,2.435,0.417,0.808,0,False
E_QUBO_22405,N01201,N01231,network,2.218,0.529,0.38,3,False
E_QUBO_22406,N01201,N01161,config,1.344,0.686,0.845,0,False
E_QUBO_22407,N01201,N01191,cloud,0.923,0.197,0.449,3,False
E_QUBO_22408,N01231,N01012,cloud,0.894,0.849,0.317,2,False
E_QUBO_22409,N01231,N01084,auth,2.011,0.581,0.329,2,False
E_QUBO_22410,N01231,N01091,config,0.686,0.261,0.176,2,False
E_QUBO_22411,N01231,N01214,config,1.591,0.064,0.749,1,False
E_QUBO_22412,N01231,N01238,config,2.422,0.662,0.812,4,False
E_QUBO_22413,N01161,N01012,privilege,1.117,0.31,0.054,7,False
E_QUBO_22414,N01161,N01084,network,1.322,0.346,0.491,2,False
E_QUBO_22415,N01161,N01091,config,2.285,0.114,0.356,2,False
E_QUBO_22416,N01161,N01214,network,1.875,0.467,0.668,3,False
E_QUBO_22417,N01161,N01238,privilege,2.939,0.372,0.574,2,False
E_QUBO_22418,N01191,N01012,cloud,0.627,0.171,0.594,2,False
E_QUBO_22419,N01191,N01084,auth,2.246,0.578,0.181,1,False
E_QUBO_22420,N01191,N01091,config,1.726,0.341,0.639,1,False
E_QUBO_22421,N01191,N01214,privilege,0.733,0.865,0.463,3,False
E_QUBO_22422,N01191,N01238,cloud,1.992,0.506,0.082,0,False
E_QUBO_22423,N01012,N01202,auth,2.445,0.841,0.418,2,False
E_QUBO_22424,N01084,N01202,cloud,2.062,0.423,0.664,4,False
E_QUBO_22425,N01091,N01202,cloud,1.302,0.612,0.407,2,False
E_QUBO_22426,N01214,N01202,network,0.51,0.338,0.354,0,False
E_QUBO_22427,N01238,N01202,cloud,2.51,0.086,0.552,3,False
E_QUBO_22428,N01022,N01060,config,2.27,0.392,0.558,2,False
E_QUBO_22429,N01022,N01088,config,0.903,0.57,0.143,1,False
E_QUBO_22430,N01022,N01086,network,1.535,0.805,0.324,4,False
E_QUBO_22431,N01022,N01229,config,2.993,0.513,0.132,0,False
E_QUBO_22432,N01022,N01141,config,1.753,0.629,0.507,4,False
E_QUBO_22433,N01060,N01142,cloud,1.588,0.726,0.701,1,False
E_QUBO_22434,N01060,N01201,auth,2.73,0.241,0.463,0,False
E_QUBO_22435,N01088,N01142,auth,0.682,0.057,0.429,0,False
E_QUBO_22436,N01088,N01201,config,0.709,0.111,0.858,1,False
E_QUBO_22437,N01086,N01142,privilege,2.807,0.676,0.421,2,False
E_QUBO_22438,N01086,N01201,auth,1.758,0.188,0.32,1,False
E_QUBO_22439,N01229,N01142,cloud,2.861,0.736,0.577,0,False
E_QUBO_22440,N01229,N01201,privilege,2.761,0.369,0.367,5,False
E_QUBO_22441,N01141,N01142,config,2.196,0.502,0.577,3,False
E_QUBO_22442,N01141,N01201,config,1.072,0.338,0.411,4,False
E_QUBO_22443,N01142,N01231,network,1.585,0.515,0.732,0,False
E_QUBO_22444,N01142,N01161,privilege,2.99,0.692,0.754,3,True
E_QUBO_22445,N01142,N01191,cloud,2.37,0.469,0.194,1,False
E_QUBO_22446,N01201,N01231,config,1.692,0.471,0.419,3,False
E_QUBO_22447,N01201,N01161,auth,2.108,0.416,0.8,0,False
E_QUBO_22448,N01201,N01191,auth,1.425,0.413,0.505,2,False
E_QUBO_22449,N01231,N01012,cloud,1.122,0.916,0.307,2,False
E_QUBO_22450,N01231,N01084,auth,0.735,0.232,0.388,0,False
E_QUBO_22451,N01231,N01091,network,0.767,0.863,0.262,3,False
E_QUBO_22452,N01231,N01214,cloud,2.57,0.626,0.832,4,False
E_QUBO_22453,N01231,N01238,config,1.1,0.582,0.714,2,False
E_QUBO_22454,N01161,N01012,network,1.531,0.532,0.255,0,False
E_QUBO_22455,N01161,N01084,network,2.53,0.221,0.432,1,False
E_QUBO_22456,N01161,N01091,auth,2.056,0.512,0.63,3,False
E_QUBO_22457,N01161,N01214,cloud,1.633,0.496,0.16,1,False
E_QUBO_22458,N01161,N01238,cloud,2.989,0.157,0.223,2,False
E_QUBO_22459,N01191,N01012,privilege,1.026,0.776,0.789,10,False
E_QUBO_22460,N01191,N01084,config,2.359,0.589,0.836,0,False
E_QUBO_22461,N01191,N01091,config,2.872,0.6,0.769,1,False
