eid,src,dst,egde_class,relation,direction,port_proto,zone_crossing,guarded_by,detection_prob,exploitability,lat_move,policy_violation,misconfig_source_rule,misconfig_effect
E021212,N00835,N00810,L1->L2,network,inbound,445/tcp,0,microseg,0.121,0.365,0.625,0,,
E021213,N00879,N00786,L2->L3,mgmt,inbound,22/tcp,0,fw_basic,0.248,0.433,0.369,0,,
E021214,N00879,N00759,L2->L3,rpc,outbound,80/tcp,0,fw_basic,0.472,0.382,0.176,0,,
E021215,N00879,N00955,L2->L3,db_conn,bidirectional,53/udp,0,fw_strict,0.303,0.823,0.232,0,,
E021216,N00810,N00786,L2->L3,mgmt,bidirectional,3389/tcp,0,microseg,0.122,0.465,0.809,0,,
E021217,N00810,N00759,L2->L3,network,outbound,3389/tcp,0,none,0.134,0.763,0.937,0,,
E021218,N00810,N00955,L2->L3,rpc,bidirectional,3389/tcp,0,fw_strict,0.67,0.958,0.957,1,,
E021219,N00786,N00872,L3->L4,db_conn,outbound,445/tcp,0,microseg,0.148,0.814,0.461,0,,
E021220,N00786,N00905,L3->L4,mgmt,bidirectional,443/tcp,0,microseg,0.394,0.659,0.543,0,,
E021221,N00786,N00957,L3->L4,network,outbound,80/tcp,0,fw_basic,0.31,0.687,0.757,0,,
E021222,N00786,N00783,L3->L4,mgmt,bidirectional,3389/tcp,0,fw_strict,0.627,0.644,0.417,0,,
E021223,N00786,N00995,L3->L4,mgmt,bidirectional,3389/tcp,0,fw_strict,0.033,0.56,0.181,0,,
E021224,N00759,N00872,L3->L4,db_conn,bidirectional,445/tcp,0,fw_strict,0.166,0.706,0.284,0,,
E021225,N00759,N00905,L3->L4,api,outbound,443/tcp,0,fw_basic,0.041,0.69,0.928,0,,
E021226,N00759,N00957,L3->L4,api,inbound,443/tcp,0,fw_strict,0.612,0.839,0.241,0,,
E021227,N00759,N00783,L3->L4,db_conn,bidirectional,80/tcp,0,fw_strict,0.68,0.621,0.344,0,,
E021228,N00759,N00995,L3->L4,api,outbound,80/tcp,0,microseg,0.569,0.468,0.439,0,,
E021229,N00955,N00872,L3->L4,rpc,inbound,80/tcp,0,fw_strict,0.568,0.848,0.767,0,,
E021230,N00955,N00905,L3->L4,api,outbound,445/tcp,0,fw_strict,0.627,0.938,0.173,0,,
E021231,N00955,N00957,L3->L4,mgmt,bidirectional,3389/tcp,0,none,0.509,0.635,0.904,0,,
E021232,N00955,N00783,L3->L4,db_conn,bidirectional,80/tcp,0,fw_basic,0.389,0.873,0.336,0,,
E021233,N00955,N00995,L3->L4,db_conn,outbound,3389/tcp,0,microseg,0.472,0.619,0.942,0,,
E021234,N00872,N00790,L4->T,rpc,inbound,22/tcp,0,microseg,0.315,0.402,0.359,0,,
E021235,N00905,N00790,L4->T,api,bidirectional,445/tcp,0,none,0.011,0.399,0.305,0,,
E021236,N00957,N00790,L4->T,network,outbound,3389/tcp,0,fw_basic,0.168,0.489,0.023,0,,
E021237,N00783,N00790,L4->T,network,bidirectional,80/tcp,0,fw_strict,0.686,0.679,0.941,0,,
E021238,N00995,N00790,L4->T,api,bidirectional,80/tcp,0,fw_basic,0.48,0.573,0.33,0,,
E021239,N00992,N00766,L0->L1,network,inbound,3389/tcp,0,fw_strict,0.527,0.633,0.719,0,,
E021240,N00992,N00781,L0->L1,rpc,bidirectional,3389/tcp,0,fw_strict,0.314,0.964,0.705,0,,
E021241,N00992,N00898,L0->L1,api,inbound,443/tcp,0,microseg,0.625,0.4,0.072,0,,
E021242,N00992,N00888,L0->L1,api,bidirectional,80/tcp,0,microseg,0.608,0.508,0.209,0,,
E021243,N00992,N00835,L0->L1,rpc,inbound,443/tcp,0,fw_strict,0.409,0.68,0.047,0,,
E021244,N00766,N00879,L1->L2,network,outbound,443/tcp,0,microseg,0.204,0.596,0.034,0,,
E021245,N00766,N00810,L1->L2,network,inbound,22/tcp,0,microseg,0.363,0.907,0.489,0,,
E021246,N00781,N00879,L1->L2,mgmt,outbound,3389/tcp,0,microseg,0.283,0.775,0.751,0,,
E021247,N00781,N00810,L1->L2,db_conn,inbound,445/tcp,0,fw_strict,0.35,0.793,0.43,0,,
E021248,N00898,N00879,L1->L2,network,inbound,80/tcp,0,fw_basic,0.442,0.895,0.288,0,,
E021249,N00898,N00810,L1->L2,db_conn,inbound,443/tcp,0,microseg,0.093,0.833,0.611,0,,
E021250,N00888,N00879,L1->L2,api,inbound,80/tcp,0,microseg,0.449,0.952,0.755,0,,
E021251,N00888,N00810,L1->L2,api,outbound,3389/tcp,0,fw_strict,0.193,0.58,0.114,0,,
E021252,N00835,N00879,L1->L2,network,inbound,80/tcp,0,fw_strict,0.594,0.414,0.084,0,,
E021253,N00835,N00810,L1->L2,mgmt,outbound,22/tcp,0,fw_strict,0.01,0.459,0.917,0,,
E021254,N00879,N00786,L2->L3,network,bidirectional,53/udp,0,microseg,0.131,0.696,0.574,0,,
E021255,N00879,N00759,L2->L3,api,outbound,443/tcp,0,fw_strict,0.214,0.469,0.959,0,,
E021256,N00879,N00955,L2->L3,db_conn,bidirectional,53/udp,0,microseg,0.15,0.519,0.392,0,,
E021257,N00810,N00786,L2->L3,db_conn,inbound,22/tcp,0,none,0.29,0.519,0.491,0,,
E021258,N00810,N00759,L2->L3,api,bidirectional,3389/tcp,0,fw_strict,0.343,0.345,0.876,0,,
E021259,N00810,N00955,L2->L3,db_conn,outbound,53/udp,0,microseg,0.338,0.733,0.191,0,,
E021260,N00786,N00872,L3->L4,api,bidirectional,22/tcp,0,fw_strict,0.319,0.879,0.849,0,,
E021261,N00786,N00905,L3->L4,rpc,outbound,445/tcp,0,fw_basic,0.41,0.942,0.524,0,,
E021262,N00786,N00957,L3->L4,api,outbound,3389/tcp,0,fw_strict,0.361,0.99,0.137,0,,
E021263,N00786,N00783,L3->L4,mgmt,inbound,53/udp,0,none,0.149,0.315,0.303,1,,
E021264,N00786,N00995,L3->L4,db_conn,outbound,3389/tcp,0,fw_strict,0.07,0.674,0.615,0,,
E021265,N00759,N00872,L3->L4,network,outbound,445/tcp,0,microseg,0.622,0.371,0.296,0,,
E021266,N00759,N00905,L3->L4,db_conn,bidirectional,53/udp,0,none,0.123,0.386,0.584,0,,
E021267,N00759,N00957,L3->L4,rpc,outbound,22/tcp,0,none,0.316,0.54,0.484,0,,
E021268,N00759,N00783,L3->L4,rpc,bidirectional,80/tcp,0,microseg,0.032,0.809,0.614,0,,
E021269,N00759,N00995,L3->L4,api,bidirectional,443/tcp,0,none,0.616,0.6,0.387,0,,
E021270,N00955,N00872,L3->L4,db_conn,bidirectional,443/tcp,0,fw_basic,0.581,0.661,0.819,0,,
E021271,N00955,N00905,L3->L4,db_conn,outbound,3389/tcp,0,fw_strict,0.365,0.588,0.495,0,,
E021272,N00955,N00957,L3->L4,db_conn,bidirectional,3389/tcp,0,none,0.247,0.795,0.019,0,,
E021273,N00955,N00783,L3->L4,network,outbound,22/tcp,0,microseg,0.015,0.306,0.407,0,,
E021274,N00955,N00995,L3->L4,rpc,inbound,22/tcp,0,none,0.687,0.626,0.559,0,,
E021275,N00872,N00820,L4->T,network,inbound,445/tcp,0,fw_strict,0.341,0.735,0.441,0,,
E021276,N00905,N00820,L4->T,network,bidirectional,3389/tcp,0,none,0.186,0.626,0.073,0,,
E021277,N00957,N00820,L4->T,network,outbound,22/tcp,0,fw_basic,0.452,0.625,0.267,0,,
E021278,N00783,N00820,L4->T,mgmt,inbound,53/udp,0,fw_strict,0.659,0.331,0.81,0,,
E021279,N00995,N00820,L4->T,network,outbound,445/tcp,0,fw_strict,0.085,0.308,0.484,0,,
E021280,N00992,N00766,L0->L1,db_conn,inbound,53/udp,0,fw_strict,0.696,0.864,0.056,0,,
E021281,N00992,N00781,L0->L1,network,bidirectional,3389/tcp,0,fw_basic,0.578,0.86,0.01,0,,
E021282,N00992,N00898,L0->L1,mgmt,outbound,3389/tcp,0,none,0.173,0.569,0.576,0,,
E021283,N00992,N00888,L0->L1,network,outbound,53/udp,0,fw_basic,0.411,0.364,0.123,0,,
E021284,N00992,N00835,L0->L1,rpc,outbound,53/udp,0,none,0.517,0.868,0.293,0,,
E021285,N00766,N00879,L1->L2,rpc,outbound,445/tcp,0,fw_basic,0.629,0.989,0.454,0,,
E021286,N00766,N00810,L1->L2,network,outbound,22/tcp,0,none,0.575,0.764,0.718,0,,
E021287,N00781,N00879,L1->L2,mgmt,bidirectional,22/tcp,0,microseg,0.469,0.582,0.622,0,,
E021288,N00781,N00810,L1->L2,db_conn,inbound,80/tcp,0,fw_basic,0.514,0.858,0.99,0,,
E021289,N00898,N00879,L1->L2,mgmt,outbound,22/tcp,0,fw_basic,0.054,0.679,0.675,0,,
E021290,N00898,N00810,L1->L2,mgmt,outbound,80/tcp,0,microseg,0.432,0.985,0.008,0,,
E021291,N00888,N00879,L1->L2,db_conn,inbound,53/udp,0,microseg,0.603,0.553,0.038,0,,
E021292,N00888,N00810,L1->L2,rpc,inbound,53/udp,0,fw_basic,0.459,0.425,0.642,0,,
E021293,N00835,N00879,L1->L2,db_conn,inbound,53/udp,0,microseg,0.346,0.956,0.106,0,,
E021294,N00835,N00810,L1->L2,mgmt,inbound,445/tcp,0,microseg,0.482,0.542,0.492,0,,
E021295,N00879,N00786,L2->L3,network,bidirectional,443/tcp,0,fw_strict,0.524,0.326,0.46,0,,
E021296,N00879,N00759,L2->L3,mgmt,bidirectional,3389/tcp,0,none,0.416,0.582,0.29,0,,
E021297,N00879,N00955,L2->L3,rpc,bidirectional,22/tcp,0,none,0.493,0.537,0.169,0,,
E021298,N00810,N00786,L2->L3,network,bidirectional,22/tcp,0,microseg,0.08,0.334,0.914,0,,
E021299,N00810,N00759,L2->L3,db_conn,bidirectional,3389/tcp,0,fw_basic,0.313,0.69,0.292,0,,
E021300,N00810,N00955,L2->L3,network,outbound,443/tcp,0,none,0.404,0.873,0.932,0,,
E021301,N00786,N00872,L3->L4,rpc,outbound,80/tcp,0,none,0.315,0.362,0.683,0,,
E021302,N00786,N00905,L3->L4,db_conn,inbound,3389/tcp,0,microseg,0.535,0.842,0.454,0,,
E021303,N00786,N00957,L3->L4,api,bidirectional,53/udp,0,fw_strict,0.217,0.88,0.607,0,,
E021304,N00786,N00783,L3->L4,rpc,outbound,3389/tcp,0,fw_strict,0.628,0.338,0.268,0,,
E021305,N00786,N00995,L3->L4,rpc,bidirectional,80/tcp,0,none,0.168,0.832,0.682,0,,
E021306,N00759,N00872,L3->L4,mgmt,bidirectional,80/tcp,0,fw_basic,0.52,0.42,0.808,0,,
E021307,N00759,N00905,L3->L4,db_conn,outbound,53/udp,0,fw_basic,0.598,0.897,0.735,0,,
E021308,N00759,N00957,L3->L4,db_conn,outbound,445/tcp,0,fw_basic,0.145,0.878,0.305,0,,
E021309,N00759,N00783,L3->L4,db_conn,inbound,445/tcp,0,microseg,0.019,0.717,0.596,0,,
E021310,N00759,N00995,L3->L4,api,bidirectional,445/tcp,0,microseg,0.546,0.694,0.216,0,,
E021311,N00955,N00872,L3->L4,api,inbound,80/tcp,0,fw_basic,0.637,0.363,0.299,0,,
E021312,N00955,N00905,L3->L4,api,bidirectional,80/tcp,0,fw_basic,0.207,0.871,0.727,0,,
E021313,N00955,N00957,L3->L4,rpc,outbound,443/tcp,0,microseg,0.102,0.38,0.083,0,,
E021314,N00955,N00783,L3->L4,rpc,outbound,22/tcp,0,none,0.536,0.397,0.887,0,,
E021315,N00955,N00995,L3->L4,api,inbound,443/tcp,0,microseg,0.593,0.838,0.67,0,,
E021316,N00872,N00865,L4->T,network,inbound,22/tcp,0,fw_strict,0.601,0.376,0.762,0,,
E021317,N00905,N00865,L4->T,db_conn,outbound,445/tcp,0,fw_strict,0.457,0.628,0.013,0,,
E021318,N00957,N00865,L4->T,rpc,bidirectional,22/tcp,0,fw_basic,0.391,0.923,0.605,0,,
E021319,N00783,N00865,L4->T,rpc,bidirectional,3389/tcp,0,fw_basic,0.371,0.363,0.726,0,,
E021320,N00995,N00865,L4->T,mgmt,inbound,443/tcp,0,none,0.344,0.694,0.623,0,,
E021321,N00992,N00766,L0->L1,api,outbound,445/tcp,0,fw_basic,0.296,0.47,0.61,0,,
E021322,N00992,N00781,L0->L1,api,inbound,445/tcp,0,none,0.359,0.452,0.288,0,,
E021323,N00992,N00898,L0->L1,db_conn,outbound,443/tcp,0,microseg,0.56,0.86,0.627,0,,
E021324,N00992,N00888,L0->L1,db_conn,inbound,3389/tcp,0,fw_strict,0.285,0.452,0.44,0,,
E021325,N00992,N00835,L0->L1,db_conn,bidirectional,445/tcp,0,none,0.363,0.709,0.564,0,,
E021326,N00766,N00879,L1->L2,db_conn,bidirectional,22/tcp,0,fw_strict,0.121,0.522,0.526,1,,
E021327,N00766,N00810,L1->L2,network,bidirectional,3389/tcp,0,fw_strict,0.368,0.467,0.497,0,,
E021328,N00781,N00879,L1->L2,mgmt,outbound,3389/tcp,0,microseg,0.242,0.399,0.788,0,,
E021329,N00781,N00810,L1->L2,api,inbound,3389/tcp,0,fw_basic,0.2,0.641,0.626,0,,
E021330,N00898,N00879,L1->L2,db_conn,outbound,443/tcp,0,microseg,0.258,0.308,0.806,0,,
E021331,N00898,N00810,L1->L2,network,bidirectional,22/tcp,0,none,0.418,0.494,0.963,0,,
E021332,N00888,N00879,L1->L2,db_conn,outbound,445/tcp,0,none,0.658,0.637,0.745,0,,
E021333,N00888,N00810,L1->L2,rpc,outbound,445/tcp,0,none,0.245,0.799,0.11,0,,
E021334,N00835,N00879,L1->L2,api,inbound,80/tcp,0,fw_basic,0.386,0.871,0.829,0,,
E021335,N00835,N00810,L1->L2,db_conn,bidirectional,443/tcp,0,none,0.255,0.735,0.997,0,,
E021336,N00879,N00786,L2->L3,rpc,bidirectional,53/udp,0,fw_strict,0.341,0.733,0.155,0,,
E021337,N00879,N00759,L2->L3,db_conn,outbound,53/udp,0,none,0.072,0.786,0.838,0,,
E021338,N00879,N00955,L2->L3,mgmt,bidirectional,445/tcp,0,microseg,0.577,0.344,0.079,0,,
E021339,N00810,N00786,L2->L3,network,outbound,443/tcp,0,microseg,0.221,0.666,0.185,0,,
E021340,N00810,N00759,L2->L3,api,inbound,443/tcp,0,microseg,0.253,0.306,0.399,0,,
E021341,N00810,N00955,L2->L3,api,inbound,22/tcp,0,none,0.148,0.629,0.36,0,,
E021342,N00786,N00872,L3->L4,rpc,inbound,3389/tcp,0,microseg,0.485,0.785,0.399,0,,
E021343,N00786,N00905,L3->L4,rpc,inbound,445/tcp,0,fw_strict,0.414,0.99,0.121,0,,
E021344,N00786,N00957,L3->L4,rpc,bidirectional,80/tcp,0,fw_basic,0.097,0.837,0.59,0,,
E021345,N00786,N00783,L3->L4,db_conn,bidirectional,53/udp,0,none,0.483,0.75,0.144,0,,
E021346,N00786,N00995,L3->L4,mgmt,bidirectional,443/tcp,0,fw_strict,0.005,0.503,0.202,0,,
E021347,N00759,N00872,L3->L4,db_conn,outbound,80/tcp,0,fw_strict,0.691,0.935,0.994,0,,
E021348,N00759,N00905,L3->L4,mgmt,inbound,443/tcp,0,none,0.488,0.874,0.053,0,,
E021349,N00759,N00957,L3->L4,network,bidirectional,443/tcp,0,none,0.561,0.42,0.903,0,,
E021350,N00759,N00783,L3->L4,db_conn,bidirectional,3389/tcp,0,microseg,0.646,0.782,0.713,0,,
E021351,N00759,N00995,L3->L4,rpc,inbound,22/tcp,0,fw_basic,0.641,0.816,0.718,0,,
E021352,N00955,N00872,L3->L4,mgmt,bidirectional,53/udp,0,microseg,0.396,0.542,0.188,0,,
E021353,N00955,N00905,L3->L4,api,outbound,53/udp,0,none,0.276,0.607,0.706,0,,
E021354,N00955,N00957,L3->L4,rpc,inbound,3389/tcp,0,none,0.015,0.328,0.288,0,,
E021355,N00955,N00783,L3->L4,mgmt,inbound,53/udp,0,fw_strict,0.655,0.997,0.84,0,,
E021356,N00955,N00995,L3->L4,mgmt,bidirectional,80/tcp,0,none,0.344,0.858,0.233,0,,
E021357,N00872,N00925,L4->T,db_conn,inbound,445/tcp,0,none,0.283,0.488,0.893,0,,
E021358,N00905,N00925,L4->T,api,inbound,443/tcp,0,fw_basic,0.28,0.82,0.881,0,,
E021359,N00957,N00925,L4->T,db_conn,bidirectional,3389/tcp,0,none,0.67,0.506,0.6,0,,
E021360,N00783,N00925,L4->T,mgmt,inbound,53/udp,0,none,0.118,0.965,0.95,0,,
E021361,N00995,N00925,L4->T,rpc,outbound,53/udp,0,fw_strict,0.56,0.893,0.46,0,,
E021362,N00992,N00766,L0->L1,network,inbound,80/tcp,0,microseg,0.205,0.812,0.212,0,,
E021363,N00992,N00781,L0->L1,db_conn,outbound,3389/tcp,0,fw_strict,0.315,0.504,0.565,0,,
E021364,N00992,N00898,L0->L1,rpc,inbound,443/tcp,0,none,0.251,0.924,0.44,0,,
E021365,N00992,N00888,L0->L1,db_conn,bidirectional,22/tcp,0,fw_strict,0.347,0.482,0.126,0,,
E021366,N00992,N00835,L0->L1,network,inbound,22/tcp,0,fw_basic,0.56,0.54,0.686,0,,
E021367,N00766,N00879,L1->L2,api,inbound,53/udp,0,none,0.092,0.872,0.138,0,,
E021368,N00766,N00810,L1->L2,mgmt,outbound,443/tcp,0,none,0.581,0.457,0.844,0,,
E021369,N00781,N00879,L1->L2,api,outbound,445/tcp,0,fw_strict,0.29,0.876,0.372,0,,
E021370,N00781,N00810,L1->L2,rpc,outbound,445/tcp,0,fw_strict,0.668,0.546,0.807,0,,
E021371,N00898,N00879,L1->L2,network,outbound,22/tcp,0,microseg,0.039,0.392,0.591,0,,
E021372,N00898,N00810,L1->L2,mgmt,outbound,80/tcp,0,fw_basic,0.099,0.872,0.471,0,,
E021373,N00888,N00879,L1->L2,api,outbound,3389/tcp,0,fw_basic,0.584,0.665,0.098,0,,
E021374,N00888,N00810,L1->L2,mgmt,bidirectional,80/tcp,0,none,0.386,0.402,0.022,0,,
E021375,N00835,N00879,L1->L2,rpc,inbound,445/tcp,0,fw_strict,0.215,0.304,0.118,0,,
E021376,N00835,N00810,L1->L2,network,outbound,3389/tcp,0,none,0.049,0.563,0.562,0,,
E021377,N00879,N00786,L2->L3,db_conn,inbound,445/tcp,0,none,0.221,0.526,0.581,0,,
E021378,N00879,N00759,L2->L3,api,bidirectional,445/tcp,0,fw_basic,0.68,0.571,0.715,0,,
E021379,N00879,N00955,L2->L3,rpc,bidirectional,3389/tcp,0,fw_basic,0.235,0.839,0.132,1,,
E021380,N00810,N00786,L2->L3,api,inbound,3389/tcp,0,fw_basic,0.148,0.301,0.695,0,,
E021381,N00810,N00759,L2->L3,api,inbound,53/udp,0,microseg,0.378,0.368,0.466,0,,
E021382,N00810,N00955,L2->L3,mgmt,inbound,53/udp,0,fw_basic,0.657,0.932,0.327,0,,
E021383,N00786,N00872,L3->L4,db_conn,inbound,3389/tcp,0,microseg,0.284,0.446,0.299,0,,
E021384,N00786,N00905,L3->L4,api,outbound,3389/tcp,0,microseg,0.106,0.951,0.195,0,,
E021385,N00786,N00957,L3->L4,db_conn,bidirectional,3389/tcp,0,none,0.206,0.832,0.064,0,,
E021386,N00786,N00783,L3->L4,rpc,inbound,80/tcp,0,fw_basic,0.178,0.327,0.48,0,,
E021387,N00786,N00995,L3->L4,network,outbound,445/tcp,0,fw_strict,0.352,0.946,0.873,0,,
E021388,N00759,N00872,L3->L4,mgmt,outbound,443/tcp,0,microseg,0.106,0.545,0.391,0,,
E021389,N00759,N00905,L3->L4,api,outbound,443/tcp,0,microseg,0.184,0.35,0.431,0,,
E021390,N00759,N00957,L3->L4,network,bidirectional,22/tcp,0,fw_strict,0.053,0.828,0.609,0,,
E021391,N00759,N00783,L3->L4,api,inbound,80/tcp,0,microseg,0.609,0.47,0.903,0,,
E021392,N00759,N00995,L3->L4,network,bidirectional,53/udp,0,fw_strict,0.521,0.592,0.024,0,,
E021393,N00955,N00872,L3->L4,db_conn,bidirectional,80/tcp,0,none,0.251,0.667,0.693,0,,
E021394,N00955,N00905,L3->L4,rpc,bidirectional,445/tcp,0,fw_basic,0.57,0.423,0.184,0,,
E021395,N00955,N00957,L3->L4,db_conn,inbound,443/tcp,0,none,0.131,0.357,0.646,0,,
E021396,N00955,N00783,L3->L4,rpc,inbound,53/udp,0,microseg,0.091,0.664,0.103,0,,
E021397,N00955,N00995,L3->L4,mgmt,outbound,80/tcp,0,microseg,0.099,0.75,0.464,0,,
E021398,N00872,N00940,L4->T,rpc,bidirectional,53/udp,0,microseg,0.603,0.468,0.729,0,,
E021399,N00905,N00940,L4->T,network,bidirectional,22/tcp,0,fw_strict,0.049,0.566,0.805,0,,
E021400,N00957,N00940,L4->T,mgmt,outbound,443/tcp,0,fw_basic,0.65,0.953,0.204,0,,
E021401,N00783,N00940,L4->T,mgmt,bidirectional,445/tcp,0,microseg,0.347,0.865,0.153,1,,
E021402,N00995,N00940,L4->T,mgmt,bidirectional,3389/tcp,0,microseg,0.395,0.407,0.135,0,,
E021403,N00992,N00766,L0->L1,rpc,bidirectional,443/tcp,0,none,0.419,0.717,0.736,0,,
E021404,N00992,N00781,L0->L1,api,bidirectional,22/tcp,0,microseg,0.203,0.493,0.627,0,,
E021405,N00992,N00898,L0->L1,mgmt,bidirectional,443/tcp,0,none,0.246,0.348,0.415,0,,
E021406,N00992,N00888,L0->L1,api,bidirectional,80/tcp,0,microseg,0.622,0.876,0.46,0,,
E021407,N00992,N00835,L0->L1,mgmt,outbound,3389/tcp,0,fw_basic,0.652,0.905,0.163,0,,
E021408,N00766,N00879,L1->L2,db_conn,inbound,443/tcp,0,fw_strict,0.098,0.956,0.52,0,,
E021409,N00766,N00810,L1->L2,rpc,bidirectional,53/udp,0,fw_strict,0.638,0.666,0.946,0,,
E021410,N00781,N00879,L1->L2,mgmt,bidirectional,3389/tcp,0,fw_basic,0.273,0.829,0.951,0,,
E021411,N00781,N00810,L1->L2,rpc,bidirectional,80/tcp,0,none,0.68,0.65,0.964,0,,
E021412,N00898,N00879,L1->L2,rpc,outbound,53/udp,0,microseg,0.55,0.594,0.516,0,,
E021413,N00898,N00810,L1->L2,mgmt,bidirectional,80/tcp,0,fw_strict,0.37,0.607,0.921,0,,
E021414,N00888,N00879,L1->L2,rpc,inbound,22/tcp,0,microseg,0.095,0.386,0.024,0,,
E021415,N00888,N00810,L1->L2,mgmt,outbound,443/tcp,0,fw_strict,0.507,0.479,0.229,0,,
E021416,N00835,N00879,L1->L2,db_conn,outbound,80/tcp,0,microseg,0.522,0.766,0.098,0,,
E021417,N00835,N00810,L1->L2,api,inbound,3389/tcp,0,none,0.442,0.885,0.989,0,,
E021418,N00879,N00786,L2->L3,db_conn,inbound,22/tcp,0,none,0.621,0.801,0.103,0,,
E021419,N00879,N00759,L2->L3,rpc,outbound,3389/tcp,0,none,0.431,0.629,0.96,0,,
E021420,N00879,N00955,L2->L3,network,bidirectional,443/tcp,0,none,0.521,0.651,0.229,0,,
E021421,N00810,N00786,L2->L3,network,outbound,80/tcp,0,fw_basic,0.078,0.352,0.122,0,,
E021422,N00810,N00759,L2->L3,mgmt,bidirectional,53/udp,0,fw_strict,0.274,0.826,0.746,0,,
E021423,N00810,N00955,L2->L3,mgmt,bidirectional,443/tcp,0,microseg,0.344,0.849,0.379,0,,
E021424,N00786,N00872,L3->L4,network,bidirectional,3389/tcp,0,none,0.447,0.335,0.211,0,,
E021425,N00786,N00905,L3->L4,db_conn,bidirectional,445/tcp,0,fw_basic,0.261,0.73,0.065,0,,
E021426,N00786,N00957,L3->L4,network,inbound,80/tcp,0,fw_strict,0.276,0.457,0.331,0,,
E021427,N00786,N00783,L3->L4,mgmt,inbound,443/tcp,0,fw_basic,0.609,0.77,0.597,0,,
E021428,N00786,N00995,L3->L4,rpc,outbound,22/tcp,0,microseg,0.527,0.997,0.949,1,,
E021429,N00759,N00872,L3->L4,network,outbound,3389/tcp,0,none,0.412,0.659,0.533,0,,
E021430,N00759,N00905,L3->L4,network,outbound,445/tcp,0,fw_basic,0.368,0.624,0.575,1,,
E021431,N00759,N00957,L3->L4,mgmt,outbound,53/udp,0,fw_basic,0.581,0.376,0.192,0,,
E021432,N00759,N00783,L3->L4,mgmt,bidirectional,80/tcp,0,fw_strict,0.171,0.486,0.858,0,,
E021433,N00759,N00995,L3->L4,api,outbound,53/udp,0,fw_basic,0.163,0.856,0.446,0,,
E021434,N00955,N00872,L3->L4,mgmt,outbound,22/tcp,0,fw_strict,0.058,0.66,0.468,0,,
E021435,N00955,N00905,L3->L4,api,inbound,53/udp,0,microseg,0.276,0.837,0.934,0,,
E021436,N00955,N00957,L3->L4,db_conn,inbound,80/tcp,0,fw_basic,0.12,0.838,0.958,0,,
E021437,N00955,N00783,L3->L4,mgmt,bidirectional,445/tcp,0,fw_basic,0.433,0.857,0.591,0,,
E021438,N00955,N00995,L3->L4,rpc,outbound,22/tcp,0,fw_strict,0.405,0.406,0.117,0,,
E021439,N00872,N00976,L4->T,mgmt,outbound,3389/tcp,0,none,0.45,0.876,0.982,0,,
E021440,N00905,N00976,L4->T,api,outbound,22/tcp,0,none,0.114,0.648,0.781,0,,
E021441,N00957,N00976,L4->T,db_conn,bidirectional,443/tcp,0,fw_strict,0.462,0.912,0.85,0,,
E021442,N00783,N00976,L4->T,api,outbound,53/udp,0,microseg,0.616,0.426,0.08,0,,
E021443,N00995,N00976,L4->T,db_conn,inbound,445/tcp,0,none,0.079,0.422,0.634,0,,
E021444,N00993,N00766,L0->L1,db_conn,inbound,53/udp,0,fw_basic,0.615,0.39,0.158,0,,
E021445,N00993,N00781,L0->L1,api,inbound,3389/tcp,0,fw_basic,0.619,0.31,0.87,0,,
E021446,N00993,N00898,L0->L1,mgmt,inbound,445/tcp,0,fw_strict,0.203,0.314,0.994,0,,
E021447,N00993,N00888,L0->L1,network,bidirectional,80/tcp,0,fw_basic,0.699,0.482,0.359,0,,
E021448,N00993,N00835,L0->L1,mgmt,bidirectional,53/udp,0,microseg,0.06,0.862,0.524,0,,
E021449,N00766,N00879,L1->L2,db_conn,inbound,445/tcp,0,fw_strict,0.022,0.82,0.263,0,,
E021450,N00766,N00810,L1->L2,api,outbound,445/tcp,0,fw_strict,0.58,0.347,0.159,0,,
E021451,N00781,N00879,L1->L2,network,bidirectional,445/tcp,0,none,0.4,0.648,0.92,0,,
E021452,N00781,N00810,L1->L2,rpc,inbound,443/tcp,0,none,0.47,0.632,0.318,0,,
E021453,N00898,N00879,L1->L2,mgmt,bidirectional,3389/tcp,0,none,0.357,0.65,0.961,0,,
E021454,N00898,N00810,L1->L2,network,bidirectional,22/tcp,0,none,0.302,0.863,0.163,0,,
E021455,N00888,N00879,L1->L2,mgmt,outbound,53/udp,0,fw_basic,0.078,0.344,0.212,0,,
E021456,N00888,N00810,L1->L2,rpc,outbound,22/tcp,0,none,0.626,0.804,0.305,0,,
E021457,N00835,N00879,L1->L2,db_conn,outbound,53/udp,0,microseg,0.048,0.762,0.332,0,,
E021458,N00835,N00810,L1->L2,api,outbound,22/tcp,0,fw_basic,0.435,0.339,0.024,0,,
E021459,N00879,N00786,L2->L3,api,outbound,80/tcp,0,fw_basic,0.094,0.707,0.168,0,,
E021460,N00879,N00759,L2->L3,network,inbound,443/tcp,0,fw_strict,0.016,0.974,0.695,0,,
E021461,N00879,N00955,L2->L3,rpc,inbound,445/tcp,0,none,0.487,0.32,0.872,0,,
E021462,N00810,N00786,L2->L3,mgmt,bidirectional,3389/tcp,0,microseg,0.322,0.631,0.729,0,,
E021463,N00810,N00759,L2->L3,api,inbound,443/tcp,0,fw_basic,0.183,0.724,0.097,0,,
E021464,N00810,N00955,L2->L3,api,outbound,3389/tcp,0,none,0.026,0.702,0.995,0,,
E021465,N00786,N00872,L3->L4,rpc,outbound,445/tcp,0,fw_basic,0.07,0.709,0.112,0,,
